region,subj,item,rpdur,tgdur,totfixdur,gbck,gdur,rr,rrdur,quan_cond,typic_cond,interf_cond,subj_cond,obj_cond,cond,quants,typic,interf
6,5,8,166,166,166,2,166,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,5,7,212,212,422,2,212,1,210,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,5,11,312,312,532,2,312,1,220,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,5,1,132,132,394,2,132,1,262,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,5,2,150,150,150,2,150,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,5,22,186,186,186,2,186,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,5,23,0,0,108,0,0,1,108,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,5,29,0,0,0,0,0,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,5,26,172,172,172,2,172,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,5,10,312,312,312,2,312,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,5,5,160,160,286,2,160,1,126,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,5,27,164,164,322,2,164,1,158,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,5,25,178,178,178,2,178,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,5,21,72,72,72,2,72,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,5,3,0,0,0,0,0,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,5,13,170,170,170,2,170,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,5,15,98,98,98,2,98,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,5,4,150,150,358,2,150,1,208,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,5,28,398,398,398,2,398,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,13,11,0,0,166,0,0,1,166,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,13,12,622,338,338,1,136,1,202,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,13,18,246,246,246,2,246,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,13,9,198,198,362,2,198,1,164,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,13,8,0,0,256,0,0,1,256,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,13,7,398,398,398,2,398,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,13,1,252,252,472,2,252,1,220,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,13,21,156,156,156,2,156,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,13,2,0,0,482,0,0,1,482,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,13,3,174,174,414,2,174,1,240,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,13,16,352,164,416,1,164,1,252,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,13,27,0,0,396,0,0,1,396,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,13,28,206,206,370,2,206,1,164,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,13,5,204,204,300,2,204,1,96,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,13,13,0,0,0,0,0,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,13,32,240,240,240,2,240,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,13,31,310,310,310,2,310,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,13,26,314,314,314,2,314,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,13,4,0,0,46,0,0,1,46,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,13,10,1340,716,716,1,300,1,416,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,13,15,230,230,230,2,230,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,13,23,0,0,0,0,0,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,13,30,150,150,150,2,150,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,13,20,0,0,326,0,0,1,326,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,13,29,392,164,164,1,164,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,13,19,0,0,100,0,0,1,100,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,13,6,174,174,476,2,174,1,302,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,13,17,176,176,176,2,176,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,13,22,0,0,0,0,0,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,21,29,0,0,216,0,0,1,216,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,21,28,0,0,572,0,0,1,572,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,21,3,200,200,226,2,200,1,26,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,21,21,0,0,204,0,0,1,204,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,21,15,184,184,436,2,184,1,252,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,21,8,372,372,414,2,372,1,42,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,21,31,156,156,328,2,156,1,172,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,21,25,284,284,870,2,284,1,586,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,21,11,0,0,318,0,0,1,318,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,21,5,0,0,146,0,0,1,146,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,21,20,0,0,322,0,0,1,322,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,21,22,348,348,348,2,348,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,21,23,198,198,198,2,198,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,21,4,0,0,0,0,0,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,21,16,378,378,512,2,378,1,134,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,21,6,120,120,328,2,120,1,208,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,21,26,0,0,684,0,0,1,684,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,21,7,346,316,492,1,316,1,176,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,21,1,0,0,0,0,0,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,21,12,194,194,244,2,194,1,50,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,21,32,0,0,162,0,0,1,162,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,21,18,196,196,196,2,196,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,21,17,310,148,316,1,148,1,168,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,21,9,162,162,814,2,162,1,652,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,21,27,0,0,0,0,0,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,21,30,0,0,0,0,0,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,21,10,0,0,254,0,0,1,254,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,21,19,146,146,146,2,146,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,21,2,164,164,498,2,164,1,334,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,21,13,156,156,268,2,156,1,112,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,29,5,188,188,454,2,188,1,266,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,29,10,366,366,366,2,366,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,29,7,896,896,896,2,896,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,29,15,186,186,186,2,186,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,29,26,440,440,440,2,440,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,29,1,258,258,258,2,258,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,29,29,228,228,228,2,228,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,29,21,146,146,146,2,146,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,29,12,0,0,0,0,0,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,29,9,206,206,206,2,206,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,29,22,710,432,432,1,134,1,298,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,29,18,344,344,344,2,344,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,29,4,258,258,258,2,258,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,29,11,228,228,228,2,228,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,29,32,182,182,182,2,182,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,29,16,162,162,162,2,162,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,29,23,0,0,424,0,0,1,424,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,29,25,192,192,192,2,192,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,29,3,234,234,234,2,234,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,29,8,202,202,202,2,202,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,29,31,176,176,176,2,176,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,29,6,116,116,116,2,116,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,29,30,430,430,430,2,430,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,29,17,210,210,210,2,210,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,29,19,260,260,260,2,260,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,29,28,1004,768,768,1,250,1,518,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,29,27,252,252,428,2,252,1,176,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,29,13,232,232,232,2,232,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,29,2,200,200,200,2,200,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,29,20,682,486,486,1,276,1,210,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,37,15,314,314,688,2,314,1,374,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,37,20,228,228,502,2,228,1,274,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,37,8,690,308,308,1,154,1,154,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,37,25,244,244,402,2,244,1,158,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,37,27,154,154,154,2,154,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,37,1,0,0,0,0,0,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,37,13,0,0,370,0,0,1,370,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,37,31,0,0,210,0,0,1,210,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,37,23,0,0,592,0,0,1,592,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,37,9,0,0,352,0,0,1,352,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,37,18,166,166,166,2,166,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,37,16,408,408,800,2,408,1,392,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,37,12,0,0,0,0,0,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,37,6,202,202,774,2,202,1,572,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,37,19,278,278,470,2,278,1,192,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,37,2,0,0,752,0,0,1,752,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,37,28,0,0,622,0,0,1,622,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,37,30,180,180,224,2,180,1,44,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,37,7,0,0,462,0,0,1,462,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,37,17,0,0,264,0,0,1,264,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,37,10,194,194,194,2,194,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,37,22,442,112,112,1,112,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,37,5,0,0,388,0,0,1,388,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,37,26,192,192,192,2,192,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,37,4,170,170,352,2,170,1,182,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,37,32,1122,712,712,1,170,1,542,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,37,21,184,184,184,2,184,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,37,3,166,166,222,2,166,1,56,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,37,11,224,224,224,2,224,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,37,29,0,0,240,0,0,1,240,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,51,18,266,266,836,2,266,1,570,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,51,17,308,308,308,2,308,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,51,25,202,202,690,2,202,1,488,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,51,2,224,224,224,2,224,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,51,31,302,302,302,2,302,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,51,23,398,398,680,2,398,1,282,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,51,19,420,420,600,2,420,1,180,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,51,1,354,354,612,2,354,1,258,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,51,16,280,280,280,2,280,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,51,29,360,360,360,2,360,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,51,13,238,238,238,2,238,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,51,26,206,206,206,2,206,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,51,21,242,242,242,2,242,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,51,3,448,448,448,2,448,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,51,15,274,274,654,2,274,1,380,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,51,28,504,504,734,2,504,1,230,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,51,10,2958,718,1284,1,218,1,1066,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,51,7,268,268,922,2,268,1,654,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,51,8,0,0,500,0,0,1,500,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,51,30,0,0,92,0,0,1,92,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,51,20,316,316,586,2,316,1,270,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,51,6,228,228,420,2,228,1,192,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,51,12,216,216,310,2,216,1,94,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,51,5,252,252,382,2,252,1,130,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,51,9,206,206,206,2,206,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,51,11,270,270,546,2,270,1,276,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,51,32,190,190,930,2,190,1,740,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,51,27,294,294,456,2,294,1,162,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,51,4,290,290,290,2,290,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,51,22,632,394,394,1,136,1,258,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,14,22,250,250,250,2,250,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,14,10,334,334,334,2,334,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,14,26,240,240,240,2,240,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,14,2,202,202,202,2,202,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,14,25,166,166,642,2,166,1,476,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,14,21,182,182,416,2,182,1,234,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,14,9,580,384,642,1,220,1,422,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,14,16,352,352,352,2,352,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,14,6,262,262,488,2,262,1,226,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,14,3,0,0,0,0,0,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,14,5,1280,446,770,1,244,1,526,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,14,13,470,470,470,2,470,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,14,20,808,808,808,2,808,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,14,18,208,208,208,2,208,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,14,30,228,228,228,2,228,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,14,19,186,186,842,2,186,1,656,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,14,4,318,318,568,2,318,1,250,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,14,1,0,0,716,0,0,1,716,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,14,11,330,330,1324,2,330,1,994,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,14,17,388,388,388,2,388,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,14,28,458,458,1058,2,458,1,600,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,14,12,0,0,414,0,0,1,414,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,14,32,292,292,468,2,292,1,176,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,14,15,488,488,724,2,488,1,236,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,14,27,190,190,492,2,190,1,302,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,14,8,666,372,372,1,130,1,242,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,14,29,484,484,484,2,484,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,14,31,246,246,620,2,246,1,374,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,14,23,300,300,300,2,300,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,14,7,0,0,158,0,0,1,158,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,22,26,150,150,150,2,150,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,22,19,0,0,204,0,0,1,204,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,22,2,364,364,480,2,364,1,116,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,22,31,184,184,184,2,184,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,22,17,698,532,532,1,190,1,342,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,22,20,190,190,190,2,190,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,22,29,204,204,204,2,204,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,22,13,278,278,278,2,278,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,22,22,670,496,496,1,302,1,194,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,22,28,224,224,224,2,224,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,22,15,206,206,206,2,206,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,22,1,186,186,186,2,186,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,22,27,194,194,1148,2,194,1,954,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,22,8,168,168,168,2,168,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,22,7,186,186,186,2,186,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,22,30,222,222,222,2,222,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,22,21,192,192,192,2,192,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,22,9,316,316,476,2,316,1,160,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,22,10,204,204,204,2,204,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,22,6,276,276,276,2,276,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
6,22,5,0,0,0,0,0,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,22,23,296,296,296,2,296,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,22,18,158,158,158,2,158,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,22,25,222,222,222,2,222,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
6,22,12,0,0,0,0,0,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,22,32,306,306,474,2,306,1,168,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,22,4,178,178,236,2,178,1,58,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,22,3,0,0,0,0,0,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,22,16,174,174,174,2,174,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,22,11,182,182,182,2,182,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,30,23,198,198,360,2,198,1,162,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,30,8,230,230,230,2,230,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
6,30,31,188,188,188,2,188,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
6,30,19,182,182,442,2,182,1,260,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
6,30,13,194,194,194,2,194,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
6,30,2,186,186,186,2,186,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,30,18,182,182,182,2,182,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
6,30,20,172,172,172,2,172,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
6,30,32,824,434,434,1,278,1,156,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
